year,state,category,cases,lag_1,lag_2,rolling_mean_3,growth_rate,state_encoded,category_encoded
2019,BIHAR,abetment suicide,0.0,0.0,0.0,0.0,0.0,4,1
2020,BIHAR,abetment suicide,0.0,0.0,0.0,0.0,0.0,4,1
2021,BIHAR,abetment suicide,0.0,0.0,0.0,0.0,0.0,4,1
2022,BIHAR,abetment suicide,0.0,0.0,0.0,0.0,0.0,4,1
2023,BIHAR,abetment suicide,0.0,0.0,0.0,0.0,0.0,4,1
2016,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2017,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2018,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2019,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2020,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2021,BIHAR,data theft,0.0,0.0,0.0,0.0,0.0,4,2
2022,BIHAR,data theft,12.0,0.0,0.0,4.0,inf,4,2
2023,BIHAR,data theft,24.0,12.0,0.0,12.0,1.0,4,2
2017,BIHAR,emotional motive,5.0,0.0,0.0,0.0,0.0,4,3
2018,BIHAR,emotional motive,8.0,5.0,0.0,0.0,0.6000000000000001,4,3
2019,BIHAR,emotional motive,7.0,8.0,5.0,6.666666666666667,-0.125,4,3
2020,BIHAR,emotional motive,34.0,7.0,8.0,16.333333333333332,3.8571428571428568,4,3
2021,BIHAR,emotional motive,98.0,34.0,7.0,46.333333333333336,1.8823529411764706,4,3
2022,BIHAR,emotional motive,203.5,98.0,34.0,111.83333333333333,1.0765306122448979,4,3
2023,BIHAR,emotional motive,309.0,203.5,98.0,203.5,0.5184275184275184,4,3
2016,BIHAR,extortion,1.0,0.0,0.0,0.0,0.0,4,4
2017,BIHAR,extortion,3.0,1.0,0.0,0.0,2.0,4,4
2018,BIHAR,extortion,2.0,3.0,1.0,2.0,-0.33333333333333337,4,4
2019,BIHAR,extortion,109.0,2.0,3.0,38.0,53.5,4,4
2020,BIHAR,extortion,102.0,109.0,2.0,71.0,-0.06422018348623848,4,4
2021,BIHAR,extortion,93.0,102.0,109.0,101.33333333333333,-0.08823529411764708,4,4
2022,BIHAR,extortion,126.0,93.0,102.0,107.0,0.35483870967741926,4,4
2023,BIHAR,extortion,159.0,126.0,93.0,126.0,0.26190476190476186,4,4
2017,BIHAR,fraud,397.0,0.0,0.0,0.0,0.0,4,5
2018,BIHAR,fraud,351.0,397.0,0.0,0.0,-0.11586901763224178,4,5
2019,BIHAR,fraud,844.0,351.0,397.0,530.6666666666666,1.4045584045584047,4,5
2020,BIHAR,fraud,1218.0,844.0,351.0,804.3333333333334,0.44312796208530814,4,5
2021,BIHAR,fraud,1033.0,1218.0,844.0,1031.6666666666667,-0.15188834154351394,4,5
2022,BIHAR,fraud,2227.5,1033.0,1218.0,1492.8333333333333,1.1563407550822844,4,5
2023,BIHAR,fraud,3422.0,2227.5,1033.0,2227.5,0.5362514029180696,4,5
2016,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2017,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2018,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2019,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2020,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2021,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2022,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2023,BIHAR,hate crime,0.0,0.0,0.0,0.0,0.0,4,6
2016,BIHAR,illegal trade,1.0,0.0,0.0,0.0,0.0,4,7
2017,BIHAR,illegal trade,0.0,1.0,0.0,0.0,-1.0,4,7
2018,BIHAR,illegal trade,0.0,0.0,1.0,0.3333333333333333,0.0,4,7
2019,BIHAR,illegal trade,2.0,0.0,0.0,0.6666666666666666,inf,4,7
2020,BIHAR,illegal trade,0.0,2.0,0.0,0.6666666666666666,-1.0,4,7
2021,BIHAR,illegal trade,0.0,0.0,2.0,0.6666666666666666,0.0,4,7
2022,BIHAR,illegal trade,0.0,0.0,0.0,0.0,0.0,4,7
2023,BIHAR,illegal trade,0.0,0.0,0.0,0.0,0.0,4,7
2016,BIHAR,personal revenge,91.0,0.0,0.0,0.0,0.0,4,8
2017,BIHAR,personal revenge,12.0,91.0,0.0,0.0,-0.8681318681318682,4,8
2018,BIHAR,personal revenge,5.0,12.0,91.0,36.0,-0.5833333333333333,4,8
2019,BIHAR,personal revenge,27.0,5.0,12.0,14.666666666666666,4.4,4,8
2020,BIHAR,personal revenge,84.0,27.0,5.0,38.666666666666664,2.111111111111111,4,8
2021,BIHAR,personal revenge,51.0,84.0,27.0,54.0,-0.3928571428571429,4,8
2022,BIHAR,personal revenge,188.5,51.0,84.0,107.83333333333333,2.696078431372549,4,8
2023,BIHAR,personal revenge,326.0,188.5,51.0,188.5,0.7294429708222812,4,8
2016,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2017,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2018,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2019,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2020,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2021,BIHAR,piracy,0.0,0.0,0.0,0.0,0.0,4,9
2022,BIHAR,piracy,5.0,0.0,0.0,1.6666666666666667,inf,4,9
2023,BIHAR,piracy,10.0,5.0,0.0,5.0,1.0,4,9
2016,BIHAR,political motive,3.0,0.0,0.0,0.0,0.0,4,10
2017,BIHAR,political motive,0.0,3.0,0.0,0.0,-1.0,4,10
2018,BIHAR,political motive,0.0,0.0,3.0,1.0,0.0,4,10
2019,BIHAR,political motive,0.0,0.0,0.0,0.0,0.0,4,10
2020,BIHAR,political motive,7.0,0.0,0.0,2.3333333333333335,inf,4,10
2021,BIHAR,political motive,0.0,7.0,0.0,2.3333333333333335,-1.0,4,10
2022,BIHAR,political motive,0.0,0.0,7.0,2.3333333333333335,0.0,4,10
2023,BIHAR,political motive,0.0,0.0,0.0,0.0,0.0,4,10
2016,BIHAR,prank,0.0,0.0,0.0,0.0,0.0,4,11
2017,BIHAR,prank,0.0,0.0,0.0,0.0,0.0,4,11
2018,BIHAR,prank,0.0,0.0,0.0,0.0,0.0,4,11
2019,BIHAR,prank,5.0,0.0,0.0,1.6666666666666667,inf,4,11
2020,BIHAR,prank,12.0,5.0,0.0,5.666666666666667,1.4,4,11
2021,BIHAR,prank,31.0,12.0,5.0,16.0,1.5833333333333335,4,11
2022,BIHAR,prank,25.0,31.0,12.0,22.666666666666668,-0.19354838709677424,4,11
2023,BIHAR,prank,19.0,25.0,31.0,25.0,-0.24,4,11
2016,BIHAR,sexual exploitation,6.0,0.0,0.0,0.0,0.0,4,12
2017,BIHAR,sexual exploitation,16.0,6.0,0.0,0.0,1.6666666666666665,4,12
2018,BIHAR,sexual exploitation,8.0,16.0,6.0,10.0,-0.5,4,12
2019,BIHAR,sexual exploitation,8.0,8.0,16.0,10.666666666666666,0.0,4,12
2020,BIHAR,sexual exploitation,32.0,8.0,8.0,16.0,3.0,4,12
2021,BIHAR,sexual exploitation,88.0,32.0,8.0,42.666666666666664,1.75,4,12
2022,BIHAR,sexual exploitation,90.5,88.0,32.0,70.16666666666667,0.02840909090909083,4,12
2023,BIHAR,sexual exploitation,93.0,90.5,88.0,90.5,0.027624309392265234,4,12
2017,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2018,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2019,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2020,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2021,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2022,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2023,BIHAR,terrorism,0.0,0.0,0.0,0.0,0.0,4,13
2017,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2018,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2019,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2020,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2021,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2022,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2023,CHANDIGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,5,1
2016,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2017,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2018,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2019,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2020,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2021,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2022,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2023,CHANDIGARH,data theft,0.0,0.0,0.0,0.0,0.0,5,2
2017,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2018,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2019,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2020,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2021,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2022,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2023,CHANDIGARH,emotional motive,0.0,0.0,0.0,0.0,0.0,5,3
2016,CHANDIGARH,extortion,1.0,0.0,0.0,0.0,0.0,5,4
2017,CHANDIGARH,extortion,4.0,1.0,0.0,0.0,3.0,5,4
2018,CHANDIGARH,extortion,3.0,4.0,1.0,2.6666666666666665,-0.25,5,4
2019,CHANDIGARH,extortion,0.0,3.0,4.0,2.3333333333333335,-1.0,5,4
2020,CHANDIGARH,extortion,1.0,0.0,3.0,1.3333333333333333,inf,5,4
2021,CHANDIGARH,extortion,0.0,1.0,0.0,0.3333333333333333,-1.0,5,4
2022,CHANDIGARH,extortion,1.5,0.0,1.0,0.8333333333333334,inf,5,4
2023,CHANDIGARH,extortion,3.0,1.5,0.0,1.5,1.0,5,4
2017,CHANDIGARH,fraud,24.0,0.0,0.0,0.0,0.0,5,5
2018,CHANDIGARH,fraud,19.0,24.0,0.0,0.0,-0.20833333333333337,5,5
2019,CHANDIGARH,fraud,7.0,19.0,24.0,16.666666666666668,-0.631578947368421,5,5
2020,CHANDIGARH,fraud,7.0,7.0,19.0,11.0,0.0,5,5
2021,CHANDIGARH,fraud,2.0,7.0,7.0,5.333333333333333,-0.7142857142857143,5,5
2022,CHANDIGARH,fraud,2.5,2.0,7.0,3.8333333333333335,0.25,5,5
2023,CHANDIGARH,fraud,3.0,2.5,2.0,2.5,0.19999999999999996,5,5
2016,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2017,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2018,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2019,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2020,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2021,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2022,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2023,CHANDIGARH,hate crime,0.0,0.0,0.0,0.0,0.0,5,6
2016,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2017,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2018,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2019,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2020,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2021,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2022,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2023,CHANDIGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,5,7
2016,CHANDIGARH,personal revenge,2.0,0.0,0.0,0.0,0.0,5,8
2017,CHANDIGARH,personal revenge,0.0,2.0,0.0,0.0,-1.0,5,8
2018,CHANDIGARH,personal revenge,0.0,0.0,2.0,0.6666666666666666,0.0,5,8
2019,CHANDIGARH,personal revenge,4.0,0.0,0.0,1.3333333333333333,inf,5,8
2020,CHANDIGARH,personal revenge,0.0,4.0,0.0,1.3333333333333333,-1.0,5,8
2021,CHANDIGARH,personal revenge,0.0,0.0,4.0,1.3333333333333333,0.0,5,8
2022,CHANDIGARH,personal revenge,1.0,0.0,0.0,0.3333333333333333,inf,5,8
2023,CHANDIGARH,personal revenge,2.0,1.0,0.0,1.0,1.0,5,8
2016,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2017,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2018,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2019,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2020,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2021,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2022,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2023,CHANDIGARH,piracy,0.0,0.0,0.0,0.0,0.0,5,9
2016,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2017,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2018,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2019,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2020,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2021,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2022,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2023,CHANDIGARH,political motive,0.0,0.0,0.0,0.0,0.0,5,10
2016,CHANDIGARH,prank,0.0,0.0,0.0,0.0,0.0,5,11
2017,CHANDIGARH,prank,0.0,0.0,0.0,0.0,0.0,5,11
2018,CHANDIGARH,prank,7.0,0.0,0.0,2.3333333333333335,inf,5,11
2019,CHANDIGARH,prank,0.0,7.0,0.0,2.3333333333333335,-1.0,5,11
2020,CHANDIGARH,prank,0.0,0.0,7.0,2.3333333333333335,0.0,5,11
2021,CHANDIGARH,prank,0.0,0.0,0.0,0.0,0.0,5,11
2022,CHANDIGARH,prank,0.0,0.0,0.0,0.0,0.0,5,11
2023,CHANDIGARH,prank,0.0,0.0,0.0,0.0,0.0,5,11
2016,CHANDIGARH,sexual exploitation,4.0,0.0,0.0,0.0,0.0,5,12
2017,CHANDIGARH,sexual exploitation,0.0,4.0,0.0,0.0,-1.0,5,12
2018,CHANDIGARH,sexual exploitation,0.0,0.0,4.0,1.3333333333333333,0.0,5,12
2019,CHANDIGARH,sexual exploitation,7.0,0.0,0.0,2.3333333333333335,inf,5,12
2020,CHANDIGARH,sexual exploitation,7.0,7.0,0.0,4.666666666666667,0.0,5,12
2021,CHANDIGARH,sexual exploitation,7.0,7.0,7.0,7.0,0.0,5,12
2022,CHANDIGARH,sexual exploitation,8.0,7.0,7.0,7.333333333333333,0.1428571428571428,5,12
2023,CHANDIGARH,sexual exploitation,9.0,8.0,7.0,8.0,0.125,5,12
2017,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2018,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2019,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2020,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2021,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2022,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2023,CHANDIGARH,terrorism,0.0,0.0,0.0,0.0,0.0,5,13
2017,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2018,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2019,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2020,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2021,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2022,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2023,CHHATTISGARH,abetment suicide,0.0,0.0,0.0,0.0,0.0,6,1
2016,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2017,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2018,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2019,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2020,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2021,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2022,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2023,CHHATTISGARH,data theft,0.0,0.0,0.0,0.0,0.0,6,2
2017,CHHATTISGARH,emotional motive,3.0,0.0,0.0,0.0,0.0,6,3
2018,CHHATTISGARH,emotional motive,1.0,3.0,0.0,0.0,-0.6666666666666667,6,3
2019,CHHATTISGARH,emotional motive,1.0,1.0,3.0,1.6666666666666667,0.0,6,3
2020,CHHATTISGARH,emotional motive,1.0,1.0,1.0,1.0,0.0,6,3
2021,CHHATTISGARH,emotional motive,1.0,1.0,1.0,1.0,0.0,6,3
2022,CHHATTISGARH,emotional motive,1.0,1.0,1.0,1.0,0.0,6,3
2023,CHHATTISGARH,emotional motive,1.0,1.0,1.0,1.0,0.0,6,3
2016,CHHATTISGARH,extortion,1.0,0.0,0.0,0.0,0.0,6,4
2017,CHHATTISGARH,extortion,4.0,1.0,0.0,0.0,3.0,6,4
2018,CHHATTISGARH,extortion,2.0,4.0,1.0,2.3333333333333335,-0.5,6,4
2019,CHHATTISGARH,extortion,2.0,2.0,4.0,2.6666666666666665,0.0,6,4
2020,CHHATTISGARH,extortion,7.0,2.0,2.0,3.6666666666666665,2.5,6,4
2021,CHHATTISGARH,extortion,1.0,7.0,2.0,3.3333333333333335,-0.8571428571428572,6,4
2022,CHHATTISGARH,extortion,2.0,1.0,7.0,3.3333333333333335,1.0,6,4
2023,CHHATTISGARH,extortion,3.0,2.0,1.0,2.0,0.5,6,4
2017,CHHATTISGARH,fraud,47.0,0.0,0.0,0.0,0.0,6,5
2018,CHHATTISGARH,fraud,23.0,47.0,0.0,0.0,-0.5106382978723405,6,5
2019,CHHATTISGARH,fraud,47.0,23.0,47.0,39.0,1.0434782608695654,6,5
2020,CHHATTISGARH,fraud,75.0,47.0,23.0,48.333333333333336,0.5957446808510638,6,5
2021,CHHATTISGARH,fraud,75.0,75.0,47.0,65.66666666666667,0.0,6,5
2022,CHHATTISGARH,fraud,62.0,75.0,75.0,70.66666666666667,-0.17333333333333334,6,5
2023,CHHATTISGARH,fraud,49.0,62.0,75.0,62.0,-0.20967741935483875,6,5
2016,CHHATTISGARH,hate crime,0.0,0.0,0.0,0.0,0.0,6,6
2017,CHHATTISGARH,hate crime,1.0,0.0,0.0,0.0,inf,6,6
2018,CHHATTISGARH,hate crime,1.0,1.0,0.0,0.6666666666666666,0.0,6,6
2019,CHHATTISGARH,hate crime,1.0,1.0,1.0,1.0,0.0,6,6
2020,CHHATTISGARH,hate crime,0.0,1.0,1.0,0.6666666666666666,-1.0,6,6
2021,CHHATTISGARH,hate crime,0.0,0.0,1.0,0.3333333333333333,0.0,6,6
2022,CHHATTISGARH,hate crime,0.0,0.0,0.0,0.0,0.0,6,6
2023,CHHATTISGARH,hate crime,0.0,0.0,0.0,0.0,0.0,6,6
2016,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2017,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2018,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2019,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2020,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2021,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2022,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2023,CHHATTISGARH,illegal trade,0.0,0.0,0.0,0.0,0.0,6,7
2016,CHHATTISGARH,personal revenge,19.0,0.0,0.0,0.0,0.0,6,8
2017,CHHATTISGARH,personal revenge,8.0,19.0,0.0,0.0,-0.5789473684210527,6,8
2018,CHHATTISGARH,personal revenge,0.0,8.0,19.0,9.0,-1.0,6,8
2019,CHHATTISGARH,personal revenge,2.0,0.0,8.0,3.3333333333333335,inf,6,8
2020,CHHATTISGARH,personal revenge,0.0,2.0,0.0,0.6666666666666666,-1.0,6,8
2021,CHHATTISGARH,personal revenge,8.0,0.0,2.0,3.3333333333333335,inf,6,8
2022,CHHATTISGARH,personal revenge,4.5,8.0,0.0,4.166666666666667,-0.4375,6,8
2023,CHHATTISGARH,personal revenge,1.0,4.5,8.0,4.5,-0.7777777777777778,6,8
2016,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2017,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2018,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2019,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2020,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2021,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2022,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2023,CHHATTISGARH,piracy,0.0,0.0,0.0,0.0,0.0,6,9
2016,CHHATTISGARH,political motive,1.0,0.0,0.0,0.0,0.0,6,10
2017,CHHATTISGARH,political motive,3.0,1.0,0.0,0.0,2.0,6,10
2018,CHHATTISGARH,political motive,4.0,3.0,1.0,2.6666666666666665,0.33333333333333326,6,10
2019,CHHATTISGARH,political motive,5.0,4.0,3.0,4.0,0.25,6,10
2020,CHHATTISGARH,political motive,0.0,5.0,4.0,3.0,-1.0,6,10
2021,CHHATTISGARH,political motive,0.0,0.0,5.0,1.6666666666666667,0.0,6,10
2022,CHHATTISGARH,political motive,2.0,0.0,0.0,0.6666666666666666,inf,6,10
2023,CHHATTISGARH,political motive,4.0,2.0,0.0,2.0,1.0,6,10
2016,CHHATTISGARH,prank,1.0,0.0,0.0,0.0,0.0,6,11
2017,CHHATTISGARH,prank,18.0,1.0,0.0,0.0,17.0,6,11
2018,CHHATTISGARH,prank,0.0,18.0,1.0,6.333333333333333,-1.0,6,11
2019,CHHATTISGARH,prank,0.0,0.0,18.0,6.0,0.0,6,11
2020,CHHATTISGARH,prank,0.0,0.0,0.0,0.0,0.0,6,11
2021,CHHATTISGARH,prank,0.0,0.0,0.0,0.0,0.0,6,11
2022,CHHATTISGARH,prank,1.5,0.0,0.0,0.5,inf,6,11
2023,CHHATTISGARH,prank,3.0,1.5,0.0,1.5,1.0,6,11
2016,CHHATTISGARH,sexual exploitation,11.0,0.0,0.0,0.0,0.0,6,12
2017,CHHATTISGARH,sexual exploitation,16.0,11.0,0.0,0.0,0.4545454545454546,6,12
2018,CHHATTISGARH,sexual exploitation,21.0,16.0,11.0,16.0,0.3125,6,12
2019,CHHATTISGARH,sexual exploitation,30.0,21.0,16.0,22.333333333333332,0.4285714285714286,6,12
2020,CHHATTISGARH,sexual exploitation,35.0,30.0,21.0,28.666666666666668,0.16666666666666674,6,12
2021,CHHATTISGARH,sexual exploitation,65.0,35.0,30.0,43.333333333333336,0.8571428571428572,6,12
2022,CHHATTISGARH,sexual exploitation,100.5,65.0,35.0,66.83333333333333,0.5461538461538462,6,12
2023,CHHATTISGARH,sexual exploitation,136.0,100.5,65.0,100.5,0.3532338308457712,6,12
2017,CHHATTISGARH,terrorism,0.0,0.0,0.0,0.0,0.0,6,13
2018,CHHATTISGARH,terrorism,0.0,0.0,0.0,0.0,0.0,6,13
2019,CHHATTISGARH,terrorism,0.0,0.0,0.0,0.0,0.0,6,13
2020,CHHATTISGARH,terrorism,2.0,0.0,0.0,0.6666666666666666,inf,6,13
2021,CHHATTISGARH,terrorism,0.0,2.0,0.0,0.6666666666666666,-1.0,6,13
2022,CHHATTISGARH,terrorism,0.0,0.0,2.0,0.6666666666666666,0.0,6,13
2023,CHHATTISGARH,terrorism,0.0,0.0,0.0,0.0,0.0,6,13
2017,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2018,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2019,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2020,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2021,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2022,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2023,DADRA AND NAGAR HAVELI,abetment suicide,0.0,0.0,0.0,0.0,0.0,7,1
2016,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2017,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2018,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2019,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2020,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2021,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2022,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2023,DADRA AND NAGAR HAVELI,data theft,0.0,0.0,0.0,0.0,0.0,7,2
2017,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2018,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2019,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2020,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2021,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2022,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2023,DADRA AND NAGAR HAVELI,emotional motive,0.0,0.0,0.0,0.0,0.0,7,3
2016,DADRA AND NAGAR HAVELI,extortion,0.0,0.0,0.0,0.0,0.0,7,4
2017,DADRA AND NAGAR HAVELI,extortion,0.0,0.0,0.0,0.0,0.0,7,4
2018,DADRA AND NAGAR HAVELI,extortion,0.0,0.0,0.0,0.0,0.0,7,4
2019,DADRA AND NAGAR HAVELI,extortion,0.0,0.0,0.0,0.0,0.0,7,4
